DateID,Date,DayofWeek,Month,Quarter,Year,Isweekend
20190317,2019-03-17,6,3,1,2019,True
20190318,2019-03-18,0,3,1,2019,False
20190319,2019-03-19,1,3,1,2019,False
20190320,2019-03-20,2,3,1,2019,False
20190321,2019-03-21,3,3,1,2019,False
20190322,2019-03-22,4,3,1,2019,False
20190323,2019-03-23,5,3,1,2019,True
20190324,2019-03-24,6,3,1,2019,True
20190325,2019-03-25,0,3,1,2019,False
20190326,2019-03-26,1,3,1,2019,False
20190327,2019-03-27,2,3,1,2019,False
20190328,2019-03-28,3,3,1,2019,False
20190329,2019-03-29,4,3,1,2019,False
20190330,2019-03-30,5,3,1,2019,True
20190331,2019-03-31,6,3,1,2019,True
20190401,2019-04-01,0,4,2,2019,False
20190402,2019-04-02,1,4,2,2019,False
20190403,2019-04-03,2,4,2,2019,False
20190404,2019-04-04,3,4,2,2019,False
20190405,2019-04-05,4,4,2,2019,False
20190406,2019-04-06,5,4,2,2019,True
20190407,2019-04-07,6,4,2,2019,True
20190408,2019-04-08,0,4,2,2019,False
20190409,2019-04-09,1,4,2,2019,False
20190410,2019-04-10,2,4,2,2019,False
20190411,2019-04-11,3,4,2,2019,False
20190412,2019-04-12,4,4,2,2019,False
20190413,2019-04-13,5,4,2,2019,True
20190414,2019-04-14,6,4,2,2019,True
20190415,2019-04-15,0,4,2,2019,False
20190416,2019-04-16,1,4,2,2019,False
20190417,2019-04-17,2,4,2,2019,False
20190418,2019-04-18,3,4,2,2019,False
20190419,2019-04-19,4,4,2,2019,False
20190420,2019-04-20,5,4,2,2019,True
20190421,2019-04-21,6,4,2,2019,True
20190422,2019-04-22,0,4,2,2019,False
20190423,2019-04-23,1,4,2,2019,False
20190424,2019-04-24,2,4,2,2019,False
20190425,2019-04-25,3,4,2,2019,False
20190426,2019-04-26,4,4,2,2019,False
20190427,2019-04-27,5,4,2,2019,True
20190428,2019-04-28,6,4,2,2019,True
20190429,2019-04-29,0,4,2,2019,False
20190430,2019-04-30,1,4,2,2019,False
20190501,2019-05-01,2,5,2,2019,False
20190502,2019-05-02,3,5,2,2019,False
20190503,2019-05-03,4,5,2,2019,False
20190504,2019-05-04,5,5,2,2019,True
20190505,2019-05-05,6,5,2,2019,True
20190506,2019-05-06,0,5,2,2019,False
20190507,2019-05-07,1,5,2,2019,False
20190508,2019-05-08,2,5,2,2019,False
20190509,2019-05-09,3,5,2,2019,False
20190510,2019-05-10,4,5,2,2019,False
20190511,2019-05-11,5,5,2,2019,True
20190512,2019-05-12,6,5,2,2019,True
20190513,2019-05-13,0,5,2,2019,False
20190514,2019-05-14,1,5,2,2019,False
20190515,2019-05-15,2,5,2,2019,False
20190516,2019-05-16,3,5,2,2019,False
20190517,2019-05-17,4,5,2,2019,False
20190518,2019-05-18,5,5,2,2019,True
20190519,2019-05-19,6,5,2,2019,True
20190520,2019-05-20,0,5,2,2019,False
20190521,2019-05-21,1,5,2,2019,False
20190522,2019-05-22,2,5,2,2019,False
20190523,2019-05-23,3,5,2,2019,False
20190524,2019-05-24,4,5,2,2019,False
20190525,2019-05-25,5,5,2,2019,True
20190526,2019-05-26,6,5,2,2019,True
20190527,2019-05-27,0,5,2,2019,False
20190528,2019-05-28,1,5,2,2019,False
20190529,2019-05-29,2,5,2,2019,False
20190530,2019-05-30,3,5,2,2019,False
20190531,2019-05-31,4,5,2,2019,False
20190601,2019-06-01,5,6,2,2019,True
20190602,2019-06-02,6,6,2,2019,True
20190603,2019-06-03,0,6,2,2019,False
20190604,2019-06-04,1,6,2,2019,False
20190605,2019-06-05,2,6,2,2019,False
20190606,2019-06-06,3,6,2,2019,False
20190607,2019-06-07,4,6,2,2019,False
20190608,2019-06-08,5,6,2,2019,True
20190609,2019-06-09,6,6,2,2019,True
20190610,2019-06-10,0,6,2,2019,False
20190611,2019-06-11,1,6,2,2019,False
20190612,2019-06-12,2,6,2,2019,False
20190613,2019-06-13,3,6,2,2019,False
20190614,2019-06-14,4,6,2,2019,False
20190615,2019-06-15,5,6,2,2019,True
20190616,2019-06-16,6,6,2,2019,True
20190617,2019-06-17,0,6,2,2019,False
20190618,2019-06-18,1,6,2,2019,False
20190619,2019-06-19,2,6,2,2019,False
20190620,2019-06-20,3,6,2,2019,False
20190621,2019-06-21,4,6,2,2019,False
20190622,2019-06-22,5,6,2,2019,True
20190623,2019-06-23,6,6,2,2019,True
20190624,2019-06-24,0,6,2,2019,False
20190625,2019-06-25,1,6,2,2019,False
20190626,2019-06-26,2,6,2,2019,False
20190627,2019-06-27,3,6,2,2019,False
20190628,2019-06-28,4,6,2,2019,False
20190629,2019-06-29,5,6,2,2019,True
20190630,2019-06-30,6,6,2,2019,True
20190701,2019-07-01,0,7,3,2019,False
20190702,2019-07-02,1,7,3,2019,False
20190703,2019-07-03,2,7,3,2019,False
20190704,2019-07-04,3,7,3,2019,False
20190705,2019-07-05,4,7,3,2019,False
20190706,2019-07-06,5,7,3,2019,True
20190707,2019-07-07,6,7,3,2019,True
20190708,2019-07-08,0,7,3,2019,False
20190709,2019-07-09,1,7,3,2019,False
20190710,2019-07-10,2,7,3,2019,False
20190711,2019-07-11,3,7,3,2019,False
20190712,2019-07-12,4,7,3,2019,False
20190713,2019-07-13,5,7,3,2019,True
20190714,2019-07-14,6,7,3,2019,True
20190715,2019-07-15,0,7,3,2019,False
20190716,2019-07-16,1,7,3,2019,False
20190717,2019-07-17,2,7,3,2019,False
20190718,2019-07-18,3,7,3,2019,False
20190719,2019-07-19,4,7,3,2019,False
20190720,2019-07-20,5,7,3,2019,True
20190721,2019-07-21,6,7,3,2019,True
20190722,2019-07-22,0,7,3,2019,False
20190723,2019-07-23,1,7,3,2019,False
20190724,2019-07-24,2,7,3,2019,False
20190725,2019-07-25,3,7,3,2019,False
20190726,2019-07-26,4,7,3,2019,False
20190727,2019-07-27,5,7,3,2019,True
20190728,2019-07-28,6,7,3,2019,True
20190729,2019-07-29,0,7,3,2019,False
20190730,2019-07-30,1,7,3,2019,False
20190731,2019-07-31,2,7,3,2019,False
20190801,2019-08-01,3,8,3,2019,False
20190802,2019-08-02,4,8,3,2019,False
20190803,2019-08-03,5,8,3,2019,True
20190804,2019-08-04,6,8,3,2019,True
20190805,2019-08-05,0,8,3,2019,False
20190806,2019-08-06,1,8,3,2019,False
20190807,2019-08-07,2,8,3,2019,False
20190808,2019-08-08,3,8,3,2019,False
20190809,2019-08-09,4,8,3,2019,False
20190810,2019-08-10,5,8,3,2019,True
20190811,2019-08-11,6,8,3,2019,True
20190812,2019-08-12,0,8,3,2019,False
20190813,2019-08-13,1,8,3,2019,False
20190814,2019-08-14,2,8,3,2019,False
20190815,2019-08-15,3,8,3,2019,False
20190816,2019-08-16,4,8,3,2019,False
20190817,2019-08-17,5,8,3,2019,True
20190818,2019-08-18,6,8,3,2019,True
20190819,2019-08-19,0,8,3,2019,False
20190820,2019-08-20,1,8,3,2019,False
20190821,2019-08-21,2,8,3,2019,False
20190822,2019-08-22,3,8,3,2019,False
20190823,2019-08-23,4,8,3,2019,False
20190824,2019-08-24,5,8,3,2019,True
20190825,2019-08-25,6,8,3,2019,True
20190826,2019-08-26,0,8,3,2019,False
20190827,2019-08-27,1,8,3,2019,False
20190828,2019-08-28,2,8,3,2019,False
20190829,2019-08-29,3,8,3,2019,False
20190830,2019-08-30,4,8,3,2019,False
20190831,2019-08-31,5,8,3,2019,True
20190901,2019-09-01,6,9,3,2019,True
20190902,2019-09-02,0,9,3,2019,False
20190903,2019-09-03,1,9,3,2019,False
20190904,2019-09-04,2,9,3,2019,False
20190905,2019-09-05,3,9,3,2019,False
20190906,2019-09-06,4,9,3,2019,False
20190907,2019-09-07,5,9,3,2019,True
20190908,2019-09-08,6,9,3,2019,True
20190909,2019-09-09,0,9,3,2019,False
20190910,2019-09-10,1,9,3,2019,False
20190911,2019-09-11,2,9,3,2019,False
20190912,2019-09-12,3,9,3,2019,False
20190913,2019-09-13,4,9,3,2019,False
20190914,2019-09-14,5,9,3,2019,True
20190915,2019-09-15,6,9,3,2019,True
20190916,2019-09-16,0,9,3,2019,False
20190917,2019-09-17,1,9,3,2019,False
20190918,2019-09-18,2,9,3,2019,False
20190919,2019-09-19,3,9,3,2019,False
20190920,2019-09-20,4,9,3,2019,False
20190921,2019-09-21,5,9,3,2019,True
20190922,2019-09-22,6,9,3,2019,True
20190923,2019-09-23,0,9,3,2019,False
20190924,2019-09-24,1,9,3,2019,False
20190925,2019-09-25,2,9,3,2019,False
20190926,2019-09-26,3,9,3,2019,False
20190927,2019-09-27,4,9,3,2019,False
20190928,2019-09-28,5,9,3,2019,True
20190929,2019-09-29,6,9,3,2019,True
20190930,2019-09-30,0,9,3,2019,False
20191001,2019-10-01,1,10,4,2019,False
20191002,2019-10-02,2,10,4,2019,False
20191003,2019-10-03,3,10,4,2019,False
20191004,2019-10-04,4,10,4,2019,False
20191005,2019-10-05,5,10,4,2019,True
20191006,2019-10-06,6,10,4,2019,True
20191007,2019-10-07,0,10,4,2019,False
20191008,2019-10-08,1,10,4,2019,False
20191009,2019-10-09,2,10,4,2019,False
20191010,2019-10-10,3,10,4,2019,False
20191011,2019-10-11,4,10,4,2019,False
20191012,2019-10-12,5,10,4,2019,True
20191013,2019-10-13,6,10,4,2019,True
20191014,2019-10-14,0,10,4,2019,False
20191015,2019-10-15,1,10,4,2019,False
20191016,2019-10-16,2,10,4,2019,False
20191017,2019-10-17,3,10,4,2019,False
20191018,2019-10-18,4,10,4,2019,False
20191019,2019-10-19,5,10,4,2019,True
20191020,2019-10-20,6,10,4,2019,True
20191021,2019-10-21,0,10,4,2019,False
20191022,2019-10-22,1,10,4,2019,False
20191023,2019-10-23,2,10,4,2019,False
20191024,2019-10-24,3,10,4,2019,False
20191025,2019-10-25,4,10,4,2019,False
20191026,2019-10-26,5,10,4,2019,True
20191027,2019-10-27,6,10,4,2019,True
20191028,2019-10-28,0,10,4,2019,False
20191029,2019-10-29,1,10,4,2019,False
20191030,2019-10-30,2,10,4,2019,False
20191031,2019-10-31,3,10,4,2019,False
20191101,2019-11-01,4,11,4,2019,False
20191102,2019-11-02,5,11,4,2019,True
20191103,2019-11-03,6,11,4,2019,True
20191104,2019-11-04,0,11,4,2019,False
20191105,2019-11-05,1,11,4,2019,False
20191106,2019-11-06,2,11,4,2019,False
20191107,2019-11-07,3,11,4,2019,False
20191108,2019-11-08,4,11,4,2019,False
20191109,2019-11-09,5,11,4,2019,True
20191110,2019-11-10,6,11,4,2019,True
20191111,2019-11-11,0,11,4,2019,False
20191112,2019-11-12,1,11,4,2019,False
20191113,2019-11-13,2,11,4,2019,False
20191114,2019-11-14,3,11,4,2019,False
20191115,2019-11-15,4,11,4,2019,False
20191116,2019-11-16,5,11,4,2019,True
20191117,2019-11-17,6,11,4,2019,True
20191118,2019-11-18,0,11,4,2019,False
20191119,2019-11-19,1,11,4,2019,False
20191120,2019-11-20,2,11,4,2019,False
20191121,2019-11-21,3,11,4,2019,False
20191122,2019-11-22,4,11,4,2019,False
20191123,2019-11-23,5,11,4,2019,True
20191124,2019-11-24,6,11,4,2019,True
20191125,2019-11-25,0,11,4,2019,False
20191126,2019-11-26,1,11,4,2019,False
20191127,2019-11-27,2,11,4,2019,False
20191128,2019-11-28,3,11,4,2019,False
20191129,2019-11-29,4,11,4,2019,False
20191130,2019-11-30,5,11,4,2019,True
20191201,2019-12-01,6,12,4,2019,True
20191202,2019-12-02,0,12,4,2019,False
20191203,2019-12-03,1,12,4,2019,False
20191204,2019-12-04,2,12,4,2019,False
20191205,2019-12-05,3,12,4,2019,False
20191206,2019-12-06,4,12,4,2019,False
20191207,2019-12-07,5,12,4,2019,True
20191208,2019-12-08,6,12,4,2019,True
20191209,2019-12-09,0,12,4,2019,False
20191210,2019-12-10,1,12,4,2019,False
20191211,2019-12-11,2,12,4,2019,False
20191212,2019-12-12,3,12,4,2019,False
20191213,2019-12-13,4,12,4,2019,False
20191214,2019-12-14,5,12,4,2019,True
20191215,2019-12-15,6,12,4,2019,True
20191216,2019-12-16,0,12,4,2019,False
20191217,2019-12-17,1,12,4,2019,False
20191218,2019-12-18,2,12,4,2019,False
20191219,2019-12-19,3,12,4,2019,False
20191220,2019-12-20,4,12,4,2019,False
20191221,2019-12-21,5,12,4,2019,True
20191222,2019-12-22,6,12,4,2019,True
20191223,2019-12-23,0,12,4,2019,False
20191224,2019-12-24,1,12,4,2019,False
20191225,2019-12-25,2,12,4,2019,False
20191226,2019-12-26,3,12,4,2019,False
20191227,2019-12-27,4,12,4,2019,False
20191228,2019-12-28,5,12,4,2019,True
20191229,2019-12-29,6,12,4,2019,True
20191230,2019-12-30,0,12,4,2019,False
20191231,2019-12-31,1,12,4,2019,False
20200101,2020-01-01,2,1,1,2020,False
20200102,2020-01-02,3,1,1,2020,False
20200103,2020-01-03,4,1,1,2020,False
20200104,2020-01-04,5,1,1,2020,True
20200105,2020-01-05,6,1,1,2020,True
20200106,2020-01-06,0,1,1,2020,False
20200107,2020-01-07,1,1,1,2020,False
20200108,2020-01-08,2,1,1,2020,False
20200109,2020-01-09,3,1,1,2020,False
20200110,2020-01-10,4,1,1,2020,False
20200111,2020-01-11,5,1,1,2020,True
20200112,2020-01-12,6,1,1,2020,True
20200113,2020-01-13,0,1,1,2020,False
20200114,2020-01-14,1,1,1,2020,False
20200115,2020-01-15,2,1,1,2020,False
20200116,2020-01-16,3,1,1,2020,False
20200117,2020-01-17,4,1,1,2020,False
20200118,2020-01-18,5,1,1,2020,True
20200119,2020-01-19,6,1,1,2020,True
20200120,2020-01-20,0,1,1,2020,False
20200121,2020-01-21,1,1,1,2020,False
20200122,2020-01-22,2,1,1,2020,False
20200123,2020-01-23,3,1,1,2020,False
20200124,2020-01-24,4,1,1,2020,False
20200125,2020-01-25,5,1,1,2020,True
20200126,2020-01-26,6,1,1,2020,True
20200127,2020-01-27,0,1,1,2020,False
20200128,2020-01-28,1,1,1,2020,False
20200129,2020-01-29,2,1,1,2020,False
20200130,2020-01-30,3,1,1,2020,False
20200131,2020-01-31,4,1,1,2020,False
20200201,2020-02-01,5,2,1,2020,True
20200202,2020-02-02,6,2,1,2020,True
20200203,2020-02-03,0,2,1,2020,False
20200204,2020-02-04,1,2,1,2020,False
20200205,2020-02-05,2,2,1,2020,False
20200206,2020-02-06,3,2,1,2020,False
20200207,2020-02-07,4,2,1,2020,False
20200208,2020-02-08,5,2,1,2020,True
20200209,2020-02-09,6,2,1,2020,True
20200210,2020-02-10,0,2,1,2020,False
20200211,2020-02-11,1,2,1,2020,False
20200212,2020-02-12,2,2,1,2020,False
20200213,2020-02-13,3,2,1,2020,False
20200214,2020-02-14,4,2,1,2020,False
20200215,2020-02-15,5,2,1,2020,True
20200216,2020-02-16,6,2,1,2020,True
20200217,2020-02-17,0,2,1,2020,False
20200218,2020-02-18,1,2,1,2020,False
20200219,2020-02-19,2,2,1,2020,False
20200220,2020-02-20,3,2,1,2020,False
20200221,2020-02-21,4,2,1,2020,False
20200222,2020-02-22,5,2,1,2020,True
20200223,2020-02-23,6,2,1,2020,True
20200224,2020-02-24,0,2,1,2020,False
20200225,2020-02-25,1,2,1,2020,False
20200226,2020-02-26,2,2,1,2020,False
20200227,2020-02-27,3,2,1,2020,False
20200228,2020-02-28,4,2,1,2020,False
20200229,2020-02-29,5,2,1,2020,True
20200301,2020-03-01,6,3,1,2020,True
20200302,2020-03-02,0,3,1,2020,False
20200303,2020-03-03,1,3,1,2020,False
20200304,2020-03-04,2,3,1,2020,False
20200305,2020-03-05,3,3,1,2020,False
20200306,2020-03-06,4,3,1,2020,False
20200307,2020-03-07,5,3,1,2020,True
20200308,2020-03-08,6,3,1,2020,True
20200309,2020-03-09,0,3,1,2020,False
20200310,2020-03-10,1,3,1,2020,False
20200311,2020-03-11,2,3,1,2020,False
20200312,2020-03-12,3,3,1,2020,False
20200313,2020-03-13,4,3,1,2020,False
20200314,2020-03-14,5,3,1,2020,True
20200315,2020-03-15,6,3,1,2020,True
20200316,2020-03-16,0,3,1,2020,False
20200317,2020-03-17,1,3,1,2020,False
20200318,2020-03-18,2,3,1,2020,False
20200319,2020-03-19,3,3,1,2020,False
20200320,2020-03-20,4,3,1,2020,False
20200321,2020-03-21,5,3,1,2020,True
20200322,2020-03-22,6,3,1,2020,True
20200323,2020-03-23,0,3,1,2020,False
20200324,2020-03-24,1,3,1,2020,False
20200325,2020-03-25,2,3,1,2020,False
20200326,2020-03-26,3,3,1,2020,False
20200327,2020-03-27,4,3,1,2020,False
20200328,2020-03-28,5,3,1,2020,True
20200329,2020-03-29,6,3,1,2020,True
20200330,2020-03-30,0,3,1,2020,False
20200331,2020-03-31,1,3,1,2020,False
20200401,2020-04-01,2,4,2,2020,False
20200402,2020-04-02,3,4,2,2020,False
20200403,2020-04-03,4,4,2,2020,False
20200404,2020-04-04,5,4,2,2020,True
20200405,2020-04-05,6,4,2,2020,True
20200406,2020-04-06,0,4,2,2020,False
20200407,2020-04-07,1,4,2,2020,False
20200408,2020-04-08,2,4,2,2020,False
20200409,2020-04-09,3,4,2,2020,False
20200410,2020-04-10,4,4,2,2020,False
20200411,2020-04-11,5,4,2,2020,True
20200412,2020-04-12,6,4,2,2020,True
20200413,2020-04-13,0,4,2,2020,False
20200414,2020-04-14,1,4,2,2020,False
20200415,2020-04-15,2,4,2,2020,False
20200416,2020-04-16,3,4,2,2020,False
20200417,2020-04-17,4,4,2,2020,False
20200418,2020-04-18,5,4,2,2020,True
20200419,2020-04-19,6,4,2,2020,True
20200420,2020-04-20,0,4,2,2020,False
20200421,2020-04-21,1,4,2,2020,False
20200422,2020-04-22,2,4,2,2020,False
20200423,2020-04-23,3,4,2,2020,False
20200424,2020-04-24,4,4,2,2020,False
20200425,2020-04-25,5,4,2,2020,True
20200426,2020-04-26,6,4,2,2020,True
20200427,2020-04-27,0,4,2,2020,False
20200428,2020-04-28,1,4,2,2020,False
20200429,2020-04-29,2,4,2,2020,False
20200430,2020-04-30,3,4,2,2020,False
20200501,2020-05-01,4,5,2,2020,False
20200502,2020-05-02,5,5,2,2020,True
20200503,2020-05-03,6,5,2,2020,True
20200504,2020-05-04,0,5,2,2020,False
20200505,2020-05-05,1,5,2,2020,False
20200506,2020-05-06,2,5,2,2020,False
20200507,2020-05-07,3,5,2,2020,False
20200508,2020-05-08,4,5,2,2020,False
20200509,2020-05-09,5,5,2,2020,True
20200510,2020-05-10,6,5,2,2020,True
20200511,2020-05-11,0,5,2,2020,False
20200512,2020-05-12,1,5,2,2020,False
20200513,2020-05-13,2,5,2,2020,False
20200514,2020-05-14,3,5,2,2020,False
20200515,2020-05-15,4,5,2,2020,False
20200516,2020-05-16,5,5,2,2020,True
20200517,2020-05-17,6,5,2,2020,True
20200518,2020-05-18,0,5,2,2020,False
20200519,2020-05-19,1,5,2,2020,False
20200520,2020-05-20,2,5,2,2020,False
20200521,2020-05-21,3,5,2,2020,False
20200522,2020-05-22,4,5,2,2020,False
20200523,2020-05-23,5,5,2,2020,True
20200524,2020-05-24,6,5,2,2020,True
20200525,2020-05-25,0,5,2,2020,False
20200526,2020-05-26,1,5,2,2020,False
20200527,2020-05-27,2,5,2,2020,False
20200528,2020-05-28,3,5,2,2020,False
20200529,2020-05-29,4,5,2,2020,False
20200530,2020-05-30,5,5,2,2020,True
20200531,2020-05-31,6,5,2,2020,True
20200601,2020-06-01,0,6,2,2020,False
20200602,2020-06-02,1,6,2,2020,False
20200603,2020-06-03,2,6,2,2020,False
20200604,2020-06-04,3,6,2,2020,False
20200605,2020-06-05,4,6,2,2020,False
20200606,2020-06-06,5,6,2,2020,True
20200607,2020-06-07,6,6,2,2020,True
20200608,2020-06-08,0,6,2,2020,False
20200609,2020-06-09,1,6,2,2020,False
20200610,2020-06-10,2,6,2,2020,False
20200611,2020-06-11,3,6,2,2020,False
20200612,2020-06-12,4,6,2,2020,False
20200613,2020-06-13,5,6,2,2020,True
20200614,2020-06-14,6,6,2,2020,True
20200615,2020-06-15,0,6,2,2020,False
20200616,2020-06-16,1,6,2,2020,False
20200617,2020-06-17,2,6,2,2020,False
20200618,2020-06-18,3,6,2,2020,False
20200619,2020-06-19,4,6,2,2020,False
20200620,2020-06-20,5,6,2,2020,True
20200621,2020-06-21,6,6,2,2020,True
20200622,2020-06-22,0,6,2,2020,False
20200623,2020-06-23,1,6,2,2020,False
20200624,2020-06-24,2,6,2,2020,False
20200625,2020-06-25,3,6,2,2020,False
20200626,2020-06-26,4,6,2,2020,False
20200627,2020-06-27,5,6,2,2020,True
20200628,2020-06-28,6,6,2,2020,True
20200629,2020-06-29,0,6,2,2020,False
20200630,2020-06-30,1,6,2,2020,False
20200701,2020-07-01,2,7,3,2020,False
20200702,2020-07-02,3,7,3,2020,False
20200703,2020-07-03,4,7,3,2020,False
20200704,2020-07-04,5,7,3,2020,True
20200705,2020-07-05,6,7,3,2020,True
20200706,2020-07-06,0,7,3,2020,False
20200707,2020-07-07,1,7,3,2020,False
20200708,2020-07-08,2,7,3,2020,False
20200709,2020-07-09,3,7,3,2020,False
20200710,2020-07-10,4,7,3,2020,False
20200711,2020-07-11,5,7,3,2020,True
20200712,2020-07-12,6,7,3,2020,True
20200713,2020-07-13,0,7,3,2020,False
20200714,2020-07-14,1,7,3,2020,False
20200715,2020-07-15,2,7,3,2020,False
20200716,2020-07-16,3,7,3,2020,False
20200717,2020-07-17,4,7,3,2020,False
20200718,2020-07-18,5,7,3,2020,True
20200719,2020-07-19,6,7,3,2020,True
20200720,2020-07-20,0,7,3,2020,False
20200721,2020-07-21,1,7,3,2020,False
20200722,2020-07-22,2,7,3,2020,False
20200723,2020-07-23,3,7,3,2020,False
20200724,2020-07-24,4,7,3,2020,False
20200725,2020-07-25,5,7,3,2020,True
20200726,2020-07-26,6,7,3,2020,True
20200727,2020-07-27,0,7,3,2020,False
20200728,2020-07-28,1,7,3,2020,False
20200729,2020-07-29,2,7,3,2020,False
20200730,2020-07-30,3,7,3,2020,False
20200731,2020-07-31,4,7,3,2020,False
20200801,2020-08-01,5,8,3,2020,True
20200802,2020-08-02,6,8,3,2020,True
20200803,2020-08-03,0,8,3,2020,False
20200804,2020-08-04,1,8,3,2020,False
20200805,2020-08-05,2,8,3,2020,False
20200806,2020-08-06,3,8,3,2020,False
20200807,2020-08-07,4,8,3,2020,False
20200808,2020-08-08,5,8,3,2020,True
20200809,2020-08-09,6,8,3,2020,True
20200810,2020-08-10,0,8,3,2020,False
20200811,2020-08-11,1,8,3,2020,False
20200812,2020-08-12,2,8,3,2020,False
20200813,2020-08-13,3,8,3,2020,False
20200814,2020-08-14,4,8,3,2020,False
20200815,2020-08-15,5,8,3,2020,True
20200816,2020-08-16,6,8,3,2020,True
20200817,2020-08-17,0,8,3,2020,False
20200818,2020-08-18,1,8,3,2020,False
20200819,2020-08-19,2,8,3,2020,False
20200820,2020-08-20,3,8,3,2020,False
20200821,2020-08-21,4,8,3,2020,False
20200822,2020-08-22,5,8,3,2020,True
20200823,2020-08-23,6,8,3,2020,True
20200824,2020-08-24,0,8,3,2020,False
20200825,2020-08-25,1,8,3,2020,False
20200826,2020-08-26,2,8,3,2020,False
20200827,2020-08-27,3,8,3,2020,False
20200828,2020-08-28,4,8,3,2020,False
20200829,2020-08-29,5,8,3,2020,True
20200830,2020-08-30,6,8,3,2020,True
20200831,2020-08-31,0,8,3,2020,False
20200901,2020-09-01,1,9,3,2020,False
20200902,2020-09-02,2,9,3,2020,False
20200903,2020-09-03,3,9,3,2020,False
20200904,2020-09-04,4,9,3,2020,False
20200905,2020-09-05,5,9,3,2020,True
20200906,2020-09-06,6,9,3,2020,True
20200907,2020-09-07,0,9,3,2020,False
20200908,2020-09-08,1,9,3,2020,False
20200909,2020-09-09,2,9,3,2020,False
20200910,2020-09-10,3,9,3,2020,False
20200911,2020-09-11,4,9,3,2020,False
20200912,2020-09-12,5,9,3,2020,True
20200913,2020-09-13,6,9,3,2020,True
20200914,2020-09-14,0,9,3,2020,False
20200915,2020-09-15,1,9,3,2020,False
20200916,2020-09-16,2,9,3,2020,False
20200917,2020-09-17,3,9,3,2020,False
20200918,2020-09-18,4,9,3,2020,False
20200919,2020-09-19,5,9,3,2020,True
20200920,2020-09-20,6,9,3,2020,True
20200921,2020-09-21,0,9,3,2020,False
20200922,2020-09-22,1,9,3,2020,False
20200923,2020-09-23,2,9,3,2020,False
20200924,2020-09-24,3,9,3,2020,False
20200925,2020-09-25,4,9,3,2020,False
20200926,2020-09-26,5,9,3,2020,True
20200927,2020-09-27,6,9,3,2020,True
20200928,2020-09-28,0,9,3,2020,False
20200929,2020-09-29,1,9,3,2020,False
20200930,2020-09-30,2,9,3,2020,False
20201001,2020-10-01,3,10,4,2020,False
20201002,2020-10-02,4,10,4,2020,False
20201003,2020-10-03,5,10,4,2020,True
20201004,2020-10-04,6,10,4,2020,True
20201005,2020-10-05,0,10,4,2020,False
20201006,2020-10-06,1,10,4,2020,False
20201007,2020-10-07,2,10,4,2020,False
20201008,2020-10-08,3,10,4,2020,False
20201009,2020-10-09,4,10,4,2020,False
20201010,2020-10-10,5,10,4,2020,True
20201011,2020-10-11,6,10,4,2020,True
20201012,2020-10-12,0,10,4,2020,False
20201013,2020-10-13,1,10,4,2020,False
20201014,2020-10-14,2,10,4,2020,False
20201015,2020-10-15,3,10,4,2020,False
20201016,2020-10-16,4,10,4,2020,False
20201017,2020-10-17,5,10,4,2020,True
20201018,2020-10-18,6,10,4,2020,True
20201019,2020-10-19,0,10,4,2020,False
20201020,2020-10-20,1,10,4,2020,False
20201021,2020-10-21,2,10,4,2020,False
20201022,2020-10-22,3,10,4,2020,False
20201023,2020-10-23,4,10,4,2020,False
20201024,2020-10-24,5,10,4,2020,True
20201025,2020-10-25,6,10,4,2020,True
20201026,2020-10-26,0,10,4,2020,False
20201027,2020-10-27,1,10,4,2020,False
20201028,2020-10-28,2,10,4,2020,False
20201029,2020-10-29,3,10,4,2020,False
20201030,2020-10-30,4,10,4,2020,False
20201031,2020-10-31,5,10,4,2020,True
20201101,2020-11-01,6,11,4,2020,True
20201102,2020-11-02,0,11,4,2020,False
20201103,2020-11-03,1,11,4,2020,False
20201104,2020-11-04,2,11,4,2020,False
20201105,2020-11-05,3,11,4,2020,False
20201106,2020-11-06,4,11,4,2020,False
20201107,2020-11-07,5,11,4,2020,True
20201108,2020-11-08,6,11,4,2020,True
20201109,2020-11-09,0,11,4,2020,False
20201110,2020-11-10,1,11,4,2020,False
20201111,2020-11-11,2,11,4,2020,False
20201112,2020-11-12,3,11,4,2020,False
20201113,2020-11-13,4,11,4,2020,False
20201114,2020-11-14,5,11,4,2020,True
20201115,2020-11-15,6,11,4,2020,True
20201116,2020-11-16,0,11,4,2020,False
20201117,2020-11-17,1,11,4,2020,False
20201118,2020-11-18,2,11,4,2020,False
20201119,2020-11-19,3,11,4,2020,False
20201120,2020-11-20,4,11,4,2020,False
20201121,2020-11-21,5,11,4,2020,True
20201122,2020-11-22,6,11,4,2020,True
20201123,2020-11-23,0,11,4,2020,False
20201124,2020-11-24,1,11,4,2020,False
20201125,2020-11-25,2,11,4,2020,False
20201126,2020-11-26,3,11,4,2020,False
20201127,2020-11-27,4,11,4,2020,False
20201128,2020-11-28,5,11,4,2020,True
20201129,2020-11-29,6,11,4,2020,True
20201130,2020-11-30,0,11,4,2020,False
20201201,2020-12-01,1,12,4,2020,False
20201202,2020-12-02,2,12,4,2020,False
20201203,2020-12-03,3,12,4,2020,False
20201204,2020-12-04,4,12,4,2020,False
20201205,2020-12-05,5,12,4,2020,True
20201206,2020-12-06,6,12,4,2020,True
20201207,2020-12-07,0,12,4,2020,False
20201208,2020-12-08,1,12,4,2020,False
20201209,2020-12-09,2,12,4,2020,False
